id,group,segment,events
55300,test,low,28.0
4120,test,low,35.0
67319,test,low,40.0
19326,test,low,29.0
39229,test,low,39.0
41194,test,low,36.0
96493,test,low,44.0
56797,test,low,34.0
90595,test,low,36.0
29597,test,low,33.0
26786,test,low,31.0
59794,test,low,24.0
24996,test,low,38.0
70239,test,low,27.0
21167,test,low,37.0
19599,test,low,36.0
71651,test,low,39.0
11022,test,low,25.0
18494,test,low,30.0
93479,test,low,30.0
28410,test,low,28.0
70824,test,low,40.0
73628,test,low,31.0
62697,test,low,29.0
39994,test,low,33.0
23365,test,low,34.0
50455,test,low,33.0
61187,test,low,30.0
32433,test,low,37.0
66796,test,low,27.0
46224,test,low,28.0
86375,test,low,29.0
28497,test,low,36.0
64748,test,low,29.0
48182,test,low,31.0
20449,test,low,29.0
20747,test,low,39.0
74505,test,low,27.0
73889,test,low,33.0
97174,test,low,34.0
79154,test,low,24.0
12845,test,low,37.0
64102,test,low,22.0
51930,test,low,37.0
6243,test,low,43.0
49443,test,low,25.0
69707,test,low,43.0
70269,test,low,33.0
42271,test,low,30.0
32534,test,low,30.0
70396,test,low,41.0
54041,test,low,34.0
54996,test,low,35.0
60342,test,low,38.0
11463,test,low,31.0
71195,test,low,38.0
81023,test,low,33.0
31037,test,low,36.0
19240,test,low,29.0
33871,test,low,38.0
82865,test,low,26.0
87462,test,low,29.0
81236,test,low,44.0
56700,test,low,31.0
94994,test,low,41.0
72337,test,low,24.0
96457,test,low,32.0
81989,test,low,31.0
45262,test,low,38.0
66708,test,low,33.0
38824,test,low,30.0
94484,test,low,42.0
49432,test,low,23.0
96127,test,low,34.0
4884,test,low,38.0
84381,test,low,32.0
59123,test,low,34.0
58700,test,low,36.0
71783,test,low,31.0
21632,test,low,35.0
27196,test,low,35.0
55443,test,low,29.0
39587,test,low,30.0
21506,test,low,34.0
24938,test,low,39.0
96726,test,low,29.0
36638,test,low,33.0
45773,test,low,28.0
64768,test,low,39.0
80691,test,low,47.0
58031,test,low,31.0
89120,test,low,27.0
34571,test,low,32.0
45264,test,low,40.0
60241,test,low,33.0
49390,test,low,34.0
71025,test,low,34.0
35840,test,low,27.0
98621,test,low,20.0
63408,test,low,35.0
59175,test,low,35.0
28555,test,low,34.0
45277,test,low,30.0
3791,test,low,25.0
7368,test,low,34.0
134,test,low,35.0
79955,test,low,34.0
35435,test,low,40.0
98863,test,low,34.0
54809,test,low,31.0
7661,test,low,41.0
19611,test,low,35.0
13833,test,low,35.0
14319,test,low,36.0
57771,test,low,34.0
85845,test,low,36.0
74089,test,low,35.0
97227,test,low,27.0
16277,test,low,30.0
86807,test,low,40.0
70802,test,low,39.0
31479,test,low,30.0
55626,test,low,43.0
84394,test,low,23.0
67706,test,low,43.0
9693,test,low,38.0
22184,test,low,36.0
61337,test,low,31.0
29348,test,low,37.0
95063,test,low,29.0
99263,test,low,44.0
72016,test,low,43.0
38047,test,low,47.0
53295,test,low,32.0
27615,test,low,28.0
38131,test,low,41.0
6328,test,low,31.0
97636,test,low,33.0
34367,test,low,35.0
43850,test,low,39.0
82967,test,low,37.0
92348,test,low,25.0
39231,test,low,31.0
24299,test,low,43.0
82434,test,low,27.0
57437,test,low,39.0
80038,test,low,37.0
84963,test,low,30.0
3130,test,low,36.0
89625,test,low,43.0
42644,test,low,37.0
93685,test,low,36.0
69765,test,low,14.0
79740,test,low,35.0
63225,test,low,36.0
54575,test,low,44.0
96220,test,low,34.0
78516,test,low,32.0
32640,test,low,34.0
33344,test,low,24.0
80670,test,low,37.0
3722,test,low,30.0
28291,test,low,35.0
85438,test,low,24.0
89855,test,low,25.0
77474,test,low,23.0
4566,test,low,37.0
60635,test,low,40.0
12924,test,low,31.0
50172,test,low,34.0
12060,test,low,39.0
85993,test,low,37.0
49437,test,low,39.0
93974,test,low,38.0
90127,test,low,28.0
37841,test,low,39.0
33271,test,low,31.0
20224,test,low,32.0
11961,test,low,36.0
65125,test,low,39.0
55362,test,low,35.0
22051,test,low,22.0
60833,test,low,36.0
56729,test,low,43.0
56703,test,low,30.0
66394,test,low,25.0
45518,test,low,37.0
11071,test,low,31.0
70858,test,low,42.0
36397,test,low,31.0
76293,test,low,32.0
94104,test,low,34.0
20920,test,low,34.0
10793,test,low,39.0
61904,test,low,31.0
88574,test,low,28.0
36585,test,low,26.0
64355,test,low,37.0
87388,test,low,32.0
77422,test,low,33.0
38982,test,low,34.0
24239,test,low,30.0
40945,test,low,18.0
95893,test,low,33.0
34056,test,low,35.0
77239,test,low,30.0
55975,test,low,29.0
69186,test,low,21.0
40816,test,low,38.0
1027,test,low,30.0
60705,test,low,27.0
37234,test,low,34.0
55582,test,low,32.0
5503,test,low,37.0
32764,test,low,35.0
1653,test,low,35.0
68478,test,low,40.0
37970,test,low,52.0
24890,test,low,34.0
12115,test,low,33.0
76562,test,low,39.0
48086,test,low,39.0
27068,test,low,32.0
30808,test,low,36.0
92766,test,low,27.0
79943,test,low,37.0
38732,test,low,31.0
57423,test,low,32.0
91970,test,low,30.0
56364,test,low,34.0
59622,test,low,29.0
25876,test,low,30.0
93384,test,low,38.0
56603,test,low,35.0
56057,test,low,34.0
87240,test,low,40.0
9949,test,low,31.0
92880,test,low,37.0
28991,test,low,36.0
65690,test,low,34.0
46118,test,low,39.0
53864,test,low,28.0
34816,test,low,27.0
81912,test,low,32.0
43553,test,low,37.0
97700,test,low,41.0
88088,test,low,39.0
81924,test,low,28.0
67617,test,low,37.0
2661,test,low,35.0
8914,test,low,47.0
47020,test,low,32.0
41630,test,low,33.0
67044,test,low,32.0
51002,test,low,35.0
47707,test,low,33.0
72245,test,low,32.0
29371,test,low,36.0
13582,test,low,35.0
984,test,low,31.0
45179,test,low,38.0
73954,test,low,26.0
90785,test,low,49.0
29135,test,low,31.0
86944,test,low,43.0
92017,test,low,32.0
77131,test,low,32.0
8214,test,low,33.0
18981,test,low,28.0
35820,test,low,38.0
40061,test,low,35.0
93904,test,low,37.0
70541,test,low,33.0
92933,test,low,35.0
35902,test,low,32.0
12971,test,low,42.0
4789,test,low,36.0
51487,test,low,39.0
664,test,low,35.0
62767,test,low,38.0
37338,test,low,28.0
54272,test,low,28.0
65626,test,low,33.0
32675,test,low,25.0
30946,test,low,31.0
69389,test,low,37.0
10240,test,low,34.0
12727,test,low,31.0
76646,test,low,31.0
11275,test,low,38.0
63324,test,low,25.0
77170,test,low,35.0
46613,test,low,30.0
58318,test,low,27.0
82535,test,low,38.0
75901,test,low,31.0
54264,test,low,44.0
7395,test,low,32.0
83735,test,low,29.0
83672,test,low,39.0
21724,test,low,27.0
16649,test,low,33.0
87826,test,low,26.0
17988,test,low,26.0
71839,test,low,26.0
37001,test,low,28.0
12948,test,low,40.0
82707,test,low,35.0
54696,test,low,37.0
58394,test,low,38.0
69541,test,low,36.0
10619,test,low,27.0
54370,test,low,25.0
87346,test,low,31.0
32152,test,low,47.0
63234,test,low,34.0
61382,test,low,26.0
65091,test,low,32.0
28230,test,low,37.0
95794,test,low,31.0
32296,test,low,27.0
38483,test,low,32.0
40374,test,low,28.0
4256,test,low,33.0
96235,test,low,39.0
66079,test,low,34.0
10084,test,low,30.0
11741,test,low,24.0
98867,test,low,32.0
48490,test,low,24.0
19660,test,low,31.0
18265,test,low,39.0
53419,test,low,35.0
89914,test,low,34.0
17520,test,low,39.0
52558,test,low,30.0
31094,test,low,30.0
4619,test,low,40.0
57090,test,low,31.0
81961,test,low,25.0
71479,test,low,25.0
90545,test,low,31.0
28840,test,low,38.0
98691,test,low,31.0
12285,test,low,45.0
90073,test,low,29.0
85062,test,low,42.0
67227,test,low,35.0
63226,test,low,29.0
12291,test,low,27.0
13652,test,low,29.0
37749,test,low,28.0
11346,test,low,39.0
82923,test,low,32.0
86889,test,low,34.0
44424,test,low,39.0
78224,test,low,36.0
86032,test,low,32.0
36664,test,low,30.0
50243,test,low,30.0
4041,test,low,42.0
53821,test,low,41.0
86605,test,low,31.0
68246,test,low,40.0
33846,test,low,33.0
90023,test,low,31.0
42642,test,low,28.0
53163,test,low,25.0
32930,test,low,23.0
19631,test,low,35.0
1500,test,low,27.0
45683,test,low,34.0
48456,test,low,34.0
9436,test,low,36.0
60602,test,low,30.0
61551,test,low,30.0
66195,test,low,43.0
40413,test,low,36.0
22072,test,low,32.0
59401,test,low,34.0
26841,test,low,31.0
86297,test,low,32.0
85044,test,low,26.0
13221,test,low,38.0
56375,test,low,41.0
85197,test,low,23.0
71286,test,low,27.0
36728,test,low,29.0
71707,test,low,30.0
83280,test,low,35.0
30518,test,low,28.0
9971,test,low,35.0
44687,test,low,35.0
57823,test,low,33.0
46376,test,low,25.0
144,test,low,28.0
42194,test,low,35.0
8811,test,low,32.0
76250,test,low,39.0
22990,test,low,37.0
6158,test,low,27.0
74678,test,low,37.0
71815,test,low,34.0
8984,test,low,42.0
39076,test,low,45.0
78447,test,low,21.0
33663,test,low,38.0
91475,test,low,42.0
29643,test,low,32.0
96698,test,low,35.0
85363,test,low,25.0
54613,test,low,26.0
89948,test,low,42.0
14881,test,low,27.0
79632,test,low,40.0
43292,test,low,32.0
27427,test,low,36.0
26085,test,low,26.0
73532,test,low,38.0
68454,test,low,35.0
23652,test,low,33.0
10230,test,low,35.0
83035,test,low,33.0
16750,test,low,35.0
79343,test,low,31.0
18334,test,low,44.0
18689,test,low,44.0
20503,test,low,32.0
98403,test,low,30.0
9269,test,low,24.0
4648,test,low,35.0
99533,test,low,42.0
72532,test,low,30.0
7074,test,low,32.0
89976,test,low,20.0
69905,test,low,32.0
85232,test,low,41.0
4919,test,low,28.0
37003,test,low,26.0
17480,test,low,32.0
20239,test,low,37.0
2867,test,low,26.0
89143,test,low,38.0
83279,test,low,33.0
32893,test,low,32.0
83858,test,low,28.0
26872,test,low,38.0
2630,test,low,39.0
94055,test,low,34.0
55480,test,low,30.0
55337,test,low,40.0
56356,test,low,37.0
51238,test,low,35.0
97635,test,low,31.0
50880,test,low,38.0
28008,test,low,31.0
45013,test,low,36.0
83092,test,low,34.0
88979,test,low,35.0
95427,test,low,37.0
48556,test,low,30.0
88023,test,low,31.0
48627,test,low,32.0
44753,test,low,29.0
26901,test,low,31.0
49502,test,low,32.0
39864,test,low,22.0
73834,test,low,33.0
7619,test,low,39.0
75037,test,low,39.0
20658,test,low,36.0
65292,test,low,32.0
93138,test,low,33.0
14966,test,low,35.0
81793,test,low,36.0
12316,test,low,31.0
39962,test,low,34.0
47845,test,low,39.0
86658,test,low,38.0
87924,test,low,32.0
17972,test,low,33.0
1689,test,low,30.0
65777,test,low,33.0
2657,test,low,35.0
41951,test,low,22.0
46293,test,low,26.0
94769,test,low,30.0
91769,test,low,40.0
68842,test,low,30.0
6421,test,low,33.0
72789,test,low,34.0
80336,test,low,31.0
31201,test,low,24.0
85741,test,low,34.0
2143,test,low,32.0
76218,test,low,23.0
37285,test,low,28.0
31160,test,low,24.0
45,test,low,30.0
10000,test,low,40.0
90917,test,low,39.0
14814,test,low,41.0
55315,test,low,30.0
82894,test,low,32.0
9356,test,low,31.0
99473,test,low,30.0
97939,test,low,39.0
73173,test,low,45.0
12011,test,low,24.0
50155,test,low,30.0
7514,test,low,27.0
69965,test,low,33.0
66893,test,low,34.0
10168,test,low,24.0
20430,test,low,27.0
41930,test,low,39.0
59618,test,low,40.0
91469,test,low,42.0
84328,test,low,36.0
72745,test,low,45.0
3478,test,low,35.0
97297,test,low,28.0
55328,test,low,38.0
179,test,low,22.0
75631,test,low,33.0
53897,test,low,30.0
14328,test,low,29.0
74594,test,low,25.0
20869,test,low,33.0
33828,test,low,26.0
85141,test,low,26.0
22017,test,low,18.0
39498,test,low,41.0
67301,test,low,40.0
34697,test,low,33.0
57521,test,low,29.0
17431,test,low,30.0
91399,test,low,38.0
81340,test,low,34.0
86414,test,low,23.0
52054,test,low,36.0
52142,test,low,30.0
7176,test,low,27.0
76692,test,low,24.0
69959,test,low,25.0
76892,test,low,34.0
88644,test,low,28.0
50427,test,low,38.0
25891,test,low,42.0
73728,test,low,35.0
94406,test,low,39.0
95554,test,low,29.0
3796,test,low,38.0
86585,test,low,32.0
21089,test,low,27.0
879,test,low,35.0
8144,test,low,34.0
64459,test,low,30.0
41436,test,low,26.0
9972,test,low,25.0
72793,test,low,33.0
40636,test,low,38.0
49793,test,low,33.0
14307,test,low,33.0
59,test,low,33.0
26196,test,low,43.0
4512,test,low,31.0
61959,test,low,26.0
32353,test,low,34.0
57095,test,low,31.0
35481,test,low,34.0
96589,test,low,36.0
93094,test,low,33.0
81825,test,low,33.0
65739,test,low,29.0
40605,test,low,30.0
28040,test,low,28.0
3942,test,low,32.0
99482,test,low,32.0
32681,test,low,28.0
92868,test,low,35.0
63488,test,low,31.0
3425,test,low,32.0
53067,test,low,18.0
17249,test,low,31.0
40199,control,low,29.0
40328,control,low,11.0
54845,control,low,21.0
81309,control,low,22.0
11437,control,low,15.0
81105,control,low,16.0
64706,control,low,13.0
3898,control,low,24.0
22138,control,low,21.0
10505,control,low,19.0
40589,control,low,27.0
12842,control,low,21.0
46069,control,low,16.0
44105,control,low,28.0
99389,control,low,18.0
92402,control,low,21.0
8093,control,low,26.0
12095,control,low,19.0
68341,control,low,20.0
83568,control,low,22.0
66637,control,low,24.0
69842,control,low,20.0
3852,control,low,20.0
6832,control,low,17.0
77435,control,low,20.0
51999,control,low,15.0
1768,control,low,21.0
45772,control,low,19.0
94311,control,low,24.0
95078,control,low,18.0
84290,control,low,20.0
83127,control,low,20.0
21174,control,low,12.0
94095,control,low,22.0
41437,control,low,18.0
51363,control,low,21.0
28274,control,low,17.0
57988,control,low,14.0
69374,control,low,24.0
424,control,low,15.0
88168,control,low,16.0
65331,control,low,19.0
11174,control,low,22.0
23959,control,low,15.0
77032,control,low,16.0
74103,control,low,19.0
48685,control,low,24.0
7329,control,low,19.0
45196,control,low,18.0
45895,control,low,22.0
10656,control,low,17.0
90030,control,low,23.0
77856,control,low,26.0
83175,control,low,14.0
42308,control,low,24.0
30882,control,low,24.0
33332,control,low,25.0
46056,control,low,15.0
51626,control,low,15.0
21087,control,low,16.0
73770,control,low,22.0
39319,control,low,14.0
71008,control,low,19.0
74130,control,low,27.0
99956,control,low,21.0
275,control,low,22.0
45878,control,low,23.0
70101,control,low,18.0
17377,control,low,19.0
65649,control,low,23.0
20328,control,low,17.0
69811,control,low,20.0
57093,control,low,30.0
57263,control,low,26.0
88009,control,low,21.0
63113,control,low,26.0
30176,control,low,21.0
8244,control,low,23.0
23833,control,low,21.0
55457,control,low,18.0
29400,control,low,19.0
66188,control,low,19.0
18462,control,low,17.0
16085,control,low,22.0
88550,control,low,26.0
86370,control,low,15.0
15648,control,low,19.0
1908,control,low,12.0
62477,control,low,18.0
8371,control,low,23.0
3087,control,low,28.0
11231,control,low,20.0
26129,control,low,23.0
88714,control,low,26.0
81780,control,low,22.0
139,control,low,19.0
89268,control,low,15.0
65654,control,low,24.0
2157,control,low,16.0
86230,control,low,17.0
64017,control,low,24.0
67650,control,low,23.0
80414,control,low,17.0
72194,control,low,24.0
34714,control,low,20.0
32510,control,low,13.0
98856,control,low,15.0
80921,control,low,25.0
84797,control,low,25.0
47384,control,low,25.0
54565,control,low,20.0
19642,control,low,30.0
47386,control,low,17.0
90947,control,low,17.0
51212,control,low,15.0
23425,control,low,21.0
58728,control,low,18.0
94011,control,low,18.0
94398,control,low,21.0
71437,control,low,25.0
67442,control,low,24.0
10616,control,low,20.0
88621,control,low,14.0
41607,control,low,19.0
84285,control,low,27.0
17363,control,low,23.0
83409,control,low,32.0
65633,control,low,13.0
29432,control,low,26.0
49280,control,low,18.0
30002,control,low,21.0
58968,control,low,27.0
94710,control,low,26.0
41548,control,low,20.0
75325,control,low,19.0
65215,control,low,23.0
20606,control,low,23.0
63314,control,low,14.0
18216,control,low,14.0
68179,control,low,19.0
432,control,low,27.0
11045,control,low,18.0
76309,control,low,22.0
79779,control,low,23.0
79978,control,low,20.0
74134,control,low,17.0
54571,control,low,22.0
1199,control,low,20.0
29015,control,low,22.0
22112,control,low,17.0
38674,control,low,17.0
83396,control,low,24.0
59499,control,low,18.0
97436,control,low,14.0
11394,control,low,17.0
66170,control,low,19.0
24756,control,low,19.0
21478,control,low,21.0
58354,control,low,22.0
31407,control,low,18.0
33608,control,low,18.0
92960,control,low,14.0
12508,control,low,26.0
52881,control,low,24.0
34721,control,low,24.0
4541,control,low,20.0
12932,control,low,19.0
95126,control,low,18.0
76059,control,low,20.0
63606,control,low,22.0
80974,control,low,15.0
57046,control,low,23.0
27062,control,low,18.0
94748,control,low,19.0
62303,control,low,23.0
1436,control,low,24.0
86806,control,low,20.0
69567,control,low,20.0
94681,control,low,13.0
64823,control,low,26.0
72786,control,low,21.0
96247,control,low,24.0
81903,control,low,23.0
60330,control,low,25.0
10942,control,low,16.0
36403,control,low,23.0
35449,control,low,24.0
74370,control,low,19.0
27900,control,low,15.0
86085,control,low,24.0
67087,control,low,17.0
19275,control,low,13.0
75538,control,low,14.0
38112,control,low,21.0
89073,control,low,19.0
75928,control,low,12.0
11012,control,low,21.0
31877,control,low,18.0
67299,control,low,22.0
91105,control,low,24.0
56027,control,low,19.0
70759,control,low,22.0
30897,control,low,23.0
26956,control,low,22.0
60423,control,low,23.0
40271,control,low,17.0
83141,control,low,12.0
27542,control,low,16.0
32333,control,low,21.0
49697,control,low,14.0
89662,control,low,14.0
2632,control,low,31.0
79997,control,low,15.0
85935,control,low,12.0
77904,control,low,22.0
71982,control,low,21.0
16099,control,low,19.0
63265,control,low,26.0
73377,control,low,17.0
28220,control,low,31.0
30595,control,low,14.0
36955,control,low,17.0
51969,control,low,17.0
73303,control,low,27.0
14668,control,low,21.0
19276,control,low,16.0
49615,control,low,25.0
77781,control,low,15.0
90075,control,low,23.0
62936,control,low,25.0
43960,control,low,20.0
41894,control,low,22.0
30821,control,low,21.0
18684,control,low,16.0
24698,control,low,18.0
32406,control,low,26.0
19097,control,low,14.0
16486,control,low,21.0
43158,control,low,20.0
68372,control,low,18.0
56083,control,low,19.0
25728,control,low,20.0
38149,control,low,26.0
17008,control,low,17.0
15625,control,low,18.0
30397,control,low,23.0
26789,control,low,12.0
95082,control,low,17.0
49161,control,low,15.0
74687,control,low,27.0
74957,control,low,21.0
24467,control,low,20.0
54771,control,low,27.0
71029,control,low,18.0
5939,control,low,10.0
28691,control,low,17.0
33722,control,low,23.0
46643,control,low,13.0
15541,control,low,19.0
51874,control,low,20.0
7419,control,low,11.0
2868,control,low,23.0
53667,control,low,27.0
55496,control,low,21.0
13983,control,low,17.0
44146,control,low,18.0
87347,control,low,28.0
52233,control,low,14.0
81220,control,low,18.0
74859,control,low,17.0
66716,control,low,17.0
37637,control,low,20.0
97570,control,low,12.0
23409,control,low,20.0
66067,control,low,23.0
27162,control,low,20.0
72101,control,low,21.0
50347,control,low,22.0
17463,control,low,14.0
33912,control,low,11.0
81603,control,low,14.0
63830,control,low,17.0
65935,control,low,25.0
96377,control,low,17.0
81833,control,low,21.0
53850,control,low,19.0
72994,control,low,22.0
3767,control,low,18.0
61951,control,low,18.0
60005,control,low,28.0
76091,control,low,10.0
53586,control,low,18.0
83699,control,low,22.0
5095,control,low,19.0
51004,control,low,31.0
86893,control,low,26.0
93842,control,low,20.0
13153,control,low,24.0
25170,control,low,21.0
67360,control,low,27.0
17646,control,low,27.0
68880,control,low,15.0
57643,control,low,17.0
51396,control,low,13.0
95789,control,low,17.0
87091,control,low,16.0
69288,control,low,21.0
78261,control,low,19.0
10877,control,low,18.0
37051,control,low,20.0
17200,control,low,28.0
15878,control,low,14.0
1214,control,low,20.0
29347,control,low,23.0
41876,control,low,20.0
72461,control,low,19.0
40452,control,low,24.0
40151,control,low,16.0
98992,control,low,22.0
23092,control,low,21.0
43938,control,low,23.0
86098,control,low,13.0
99814,control,low,27.0
18883,control,low,11.0
44532,control,low,17.0
46902,control,low,21.0
76932,control,low,24.0
66148,control,low,26.0
71,control,low,23.0
18827,control,low,25.0
99475,control,low,20.0
7593,control,low,18.0
72477,control,low,23.0
39809,control,low,23.0
67196,control,low,25.0
96353,control,low,13.0
99507,control,low,21.0
1422,control,low,21.0
48111,control,low,20.0
27366,control,low,19.0
90971,control,low,28.0
75402,control,low,24.0
87005,control,low,17.0
71840,control,low,18.0
29095,control,low,13.0
45823,control,low,24.0
86195,control,low,21.0
67640,control,low,17.0
363,control,low,17.0
5817,control,low,27.0
82239,control,low,27.0
28466,control,low,13.0
98834,control,low,22.0
