order_id,delivery_time,district,experiment_group
12474,24.0,Central,test
17915,43.0,Purlieus,test
20048,37.0,Purlieus,test
13140,44.0,Purlieus,test
13559,42.0,Purlieus,test
11781,40.0,Purlieus,test
15315,29.0,Central,test
12408,31.0,Purlieus,test
16845,21.0,Central,test
20215,61.0,Suburb,test
20130,40.0,Purlieus,test
17778,28.0,Central,test
16056,21.0,Central,test
15986,49.0,Purlieus,test
12916,34.0,Purlieus,test
19066,50.0,Purlieus,test
18484,45.0,Purlieus,test
16810,44.0,Purlieus,test
20520,40.0,Purlieus,test
12798,43.0,Purlieus,test
16034,30.0,Purlieus,test
16406,39.0,Purlieus,test
14633,33.0,Purlieus,test
13928,52.0,Purlieus,test
14001,37.0,Purlieus,test
17599,40.0,Purlieus,test
12231,54.0,Purlieus,test
16014,24.0,Central,test
13305,50.0,Purlieus,test
11208,38.0,Purlieus,test
16902,33.0,Purlieus,test
19853,55.0,Purlieus,test
19513,37.0,Purlieus,test
16495,46.0,Purlieus,test
17744,22.0,Central,test
13549,41.0,Purlieus,test
16692,54.0,Purlieus,test
12822,41.0,Purlieus,test
13658,45.0,Purlieus,test
21052,25.0,Central,test
12119,35.0,Purlieus,test
18904,56.0,Purlieus,test
14181,43.0,Purlieus,test
20094,39.0,Purlieus,test
11821,38.0,Purlieus,test
15012,26.0,Central,test
18087,34.0,Purlieus,test
18679,37.0,Purlieus,test
12915,48.0,Purlieus,test
17868,32.0,Purlieus,test
16095,47.0,Purlieus,test
14018,38.0,Purlieus,test
15812,30.0,Purlieus,test
20259,75.0,Suburb,test
18664,23.0,Central,test
11762,39.0,Purlieus,test
12963,40.0,Purlieus,test
19633,32.0,Purlieus,test
11832,43.0,Purlieus,test
17152,36.0,Purlieus,test
11808,24.0,Central,test
11644,36.0,Purlieus,test
11287,38.0,Purlieus,test
15810,57.0,Purlieus,test
19353,55.0,Purlieus,test
18751,46.0,Purlieus,test
13359,42.0,Purlieus,test
17395,40.0,Purlieus,test
15568,33.0,Purlieus,test
15520,49.0,Purlieus,test
18863,36.0,Purlieus,test
11684,42.0,Purlieus,test
19967,28.0,Central,test
11495,55.0,Purlieus,test
19718,40.0,Purlieus,test
12224,53.0,Purlieus,test
11251,55.0,Purlieus,test
11281,44.0,Purlieus,test
13203,38.0,Purlieus,test
18526,47.0,Purlieus,test
18093,45.0,Purlieus,test
15871,35.0,Purlieus,test
17288,26.0,Central,test
19472,44.0,Purlieus,test
13647,30.0,Purlieus,test
11476,40.0,Purlieus,test
12293,56.0,Purlieus,test
16339,55.0,Purlieus,test
11293,56.0,Purlieus,test
14199,40.0,Purlieus,test
14728,51.0,Purlieus,test
11106,41.0,Purlieus,test
18143,36.0,Purlieus,test
20841,48.0,Purlieus,test
13622,48.0,Purlieus,test
13315,32.0,Purlieus,test
14459,54.0,Purlieus,test
21007,51.0,Purlieus,test
20029,32.0,Purlieus,test
17979,44.0,Purlieus,test
15491,38.0,Purlieus,test
15413,43.0,Purlieus,test
13539,26.0,Central,test
12487,36.0,Purlieus,test
12844,43.0,Purlieus,test
11457,35.0,Purlieus,test
19510,31.0,Purlieus,test
12349,43.0,Purlieus,test
11701,23.0,Central,test
19831,35.0,Purlieus,test
11375,26.0,Central,test
14711,74.0,Suburb,test
15393,47.0,Purlieus,test
17937,45.0,Purlieus,test
18856,36.0,Purlieus,test
15936,52.0,Purlieus,test
19060,20.0,Central,test
19928,46.0,Purlieus,test
17449,41.0,Purlieus,test
16347,31.0,Purlieus,test
12094,52.0,Purlieus,test
15487,50.0,Purlieus,test
18603,47.0,Purlieus,test
12589,56.0,Purlieus,test
20848,37.0,Purlieus,test
18352,39.0,Purlieus,test
18404,24.0,Central,test
12114,45.0,Purlieus,test
18279,41.0,Purlieus,test
20469,40.0,Purlieus,test
17042,22.0,Central,test
17432,51.0,Purlieus,test
15964,37.0,Purlieus,test
14240,47.0,Purlieus,test
17628,27.0,Central,test
16008,36.0,Purlieus,test
13761,36.0,Purlieus,test
14207,47.0,Purlieus,test
13531,48.0,Purlieus,test
18127,55.0,Purlieus,test
13695,49.0,Purlieus,test
13036,44.0,Purlieus,test
17618,64.0,Suburb,test
16248,44.0,Purlieus,test
14157,44.0,Purlieus,test
20816,23.0,Central,test
13347,47.0,Purlieus,test
15101,48.0,Purlieus,test
19293,48.0,Purlieus,test
13198,45.0,Purlieus,test
11154,28.0,Central,test
13728,30.0,Purlieus,test
17273,38.0,Purlieus,test
20009,45.0,Purlieus,test
20208,46.0,Purlieus,test
15026,37.0,Purlieus,test
11908,33.0,Purlieus,test
18666,42.0,Purlieus,test
16731,44.0,Purlieus,test
17826,58.0,Purlieus,test
16578,26.0,Central,test
19659,31.0,Purlieus,test
17039,39.0,Purlieus,test
17457,38.0,Purlieus,test
21088,28.0,Central,test
18772,25.0,Central,test
11920,38.0,Purlieus,test
14462,37.0,Purlieus,test
14517,33.0,Purlieus,test
20419,21.0,Central,test
12454,37.0,Purlieus,test
15575,39.0,Purlieus,test
19294,39.0,Purlieus,test
19125,46.0,Purlieus,test
12139,40.0,Purlieus,test
11730,38.0,Purlieus,test
21169,33.0,Purlieus,test
21013,55.0,Purlieus,test
13267,43.0,Purlieus,test
12417,30.0,Purlieus,test
21064,48.0,Purlieus,test
13659,31.0,Purlieus,test
18180,26.0,Central,test
17516,50.0,Purlieus,test
19464,46.0,Purlieus,test
16630,53.0,Purlieus,test
19116,40.0,Purlieus,test
12285,22.0,Central,test
15907,62.0,Suburb,test
20804,57.0,Purlieus,test
17698,61.0,Suburb,test
15052,42.0,Purlieus,test
11934,26.0,Central,test
12773,40.0,Purlieus,test
16701,35.0,Purlieus,test
11673,47.0,Purlieus,test
15341,32.0,Purlieus,test
12737,49.0,Purlieus,test
16040,36.0,Purlieus,test
14144,42.0,Purlieus,test
19876,48.0,Purlieus,test
15793,36.0,Purlieus,test
19478,33.0,Purlieus,test
16451,27.0,Central,test
12328,44.0,Purlieus,test
20924,42.0,Purlieus,test
20072,36.0,Purlieus,test
14201,28.0,Central,test
12203,28.0,Central,test
19721,28.0,Central,test
16384,31.0,Purlieus,test
11749,29.0,Central,test
12354,41.0,Purlieus,test
12170,23.0,Central,test
20788,32.0,Purlieus,test
16984,70.0,Suburb,test
11977,36.0,Purlieus,test
17053,36.0,Purlieus,test
14749,47.0,Purlieus,test
16885,29.0,Central,test
15136,44.0,Purlieus,test
17313,18.0,Central,test
15747,37.0,Purlieus,test
15890,45.0,Purlieus,test
14565,64.0,Suburb,test
16457,19.0,Central,test
12137,34.0,Purlieus,test
20807,23.0,Central,test
11395,37.0,Purlieus,test
12673,22.0,Central,test
15615,45.0,Purlieus,test
13953,42.0,Purlieus,test
15663,30.0,Purlieus,test
18463,36.0,Purlieus,test
20037,38.0,Purlieus,test
16070,47.0,Purlieus,test
15049,40.0,Purlieus,test
12120,56.0,Purlieus,test
20854,42.0,Purlieus,test
17495,52.0,Purlieus,test
15277,49.0,Purlieus,test
14842,53.0,Purlieus,test
15054,35.0,Purlieus,test
19870,33.0,Purlieus,test
16567,44.0,Purlieus,test
18197,25.0,Central,test
15345,26.0,Central,test
20623,27.0,Central,test
11129,30.0,Purlieus,test
19032,44.0,Purlieus,test
11404,37.0,Purlieus,test
11436,48.0,Purlieus,test
19278,43.0,Purlieus,test
15688,29.0,Central,test
13279,47.0,Purlieus,test
14230,31.0,Purlieus,test
14321,48.0,Purlieus,test
17603,49.0,Purlieus,test
15687,40.0,Purlieus,test
19215,36.0,Purlieus,test
15390,54.0,Purlieus,test
15978,29.0,Central,test
15507,37.0,Purlieus,test
18710,42.0,Purlieus,test
18212,29.0,Central,test
17359,27.0,Central,test
15537,34.0,Purlieus,test
14228,37.0,Purlieus,test
11872,45.0,Purlieus,test
12187,46.0,Purlieus,test
19202,49.0,Purlieus,test
17683,16.0,Central,test
14123,31.0,Purlieus,test
11956,31.0,Purlieus,test
14772,57.0,Purlieus,test
13244,51.0,Purlieus,test
20120,49.0,Purlieus,test
19255,33.0,Purlieus,test
17589,42.0,Purlieus,test
14078,28.0,Central,test
17716,34.0,Purlieus,test
12335,21.0,Central,test
20306,38.0,Purlieus,test
14458,36.0,Purlieus,test
17023,36.0,Purlieus,test
14822,51.0,Purlieus,test
14641,30.0,Purlieus,test
18804,28.0,Central,test
18905,44.0,Purlieus,test
13038,28.0,Central,test
11351,24.0,Central,test
19892,40.0,Purlieus,test
20626,37.0,Purlieus,test
18060,51.0,Purlieus,test
16585,44.0,Purlieus,test
17068,31.0,Purlieus,test
13759,42.0,Purlieus,test
18880,55.0,Purlieus,test
20036,17.0,Central,test
17768,54.0,Purlieus,test
13989,38.0,Purlieus,test
11694,42.0,Purlieus,test
16016,49.0,Purlieus,test
20407,47.0,Purlieus,test
11604,42.0,Purlieus,test
18372,50.0,Purlieus,test
18672,36.0,Purlieus,test
17026,40.0,Purlieus,test
15636,33.0,Purlieus,test
11734,47.0,Purlieus,test
15419,30.0,Purlieus,test
20183,56.0,Purlieus,test
15124,39.0,Purlieus,test
15103,31.0,Purlieus,test
20262,53.0,Purlieus,test
13690,42.0,Purlieus,test
14934,35.0,Purlieus,test
12771,36.0,Purlieus,test
18490,70.0,Suburb,test
13175,42.0,Purlieus,test
20700,26.0,Central,test
19557,25.0,Central,test
13749,37.0,Purlieus,test
18282,54.0,Purlieus,test
18460,51.0,Purlieus,test
17713,38.0,Purlieus,test
13623,31.0,Purlieus,test
14798,55.0,Purlieus,test
13460,41.0,Purlieus,test
20055,23.0,Central,test
11617,53.0,Purlieus,test
12869,40.0,Purlieus,test
18691,29.0,Central,test
13020,41.0,Purlieus,test
12911,49.0,Purlieus,test
19262,52.0,Purlieus,test
20611,28.0,Central,test
20189,32.0,Purlieus,test
19021,27.0,Central,test
12455,53.0,Purlieus,test
15789,36.0,Purlieus,test
19029,34.0,Purlieus,test
21061,20.0,Central,test
12106,30.0,Purlieus,test
18539,44.0,Purlieus,test
19605,35.0,Purlieus,test
13683,40.0,Purlieus,test
15672,44.0,Purlieus,test
19666,31.0,Purlieus,test
19013,25.0,Central,test
18317,38.0,Purlieus,test
12839,12.0,Central,test
13099,32.0,Purlieus,test
13777,53.0,Purlieus,test
12738,29.0,Central,test
20026,30.0,Purlieus,test
15841,48.0,Purlieus,test
12151,40.0,Purlieus,test
16411,50.0,Purlieus,test
13734,44.0,Purlieus,test
13352,31.0,Purlieus,test
18940,56.0,Purlieus,test
20187,49.0,Purlieus,test
20939,36.0,Purlieus,test
20541,15.0,Central,test
17378,54.0,Purlieus,test
12351,39.0,Purlieus,test
15501,40.0,Purlieus,test
15987,66.0,Suburb,test
16298,34.0,Purlieus,test
18119,49.0,Purlieus,test
14564,43.0,Purlieus,test
18412,36.0,Purlieus,test
18909,37.0,Purlieus,test
17434,40.0,Purlieus,test
19624,44.0,Purlieus,test
12835,36.0,Purlieus,test
14504,50.0,Purlieus,test
18086,44.0,Purlieus,test
11792,31.0,Purlieus,test
12739,21.0,Central,test
15240,33.0,Purlieus,test
19884,36.0,Purlieus,test
20118,32.0,Purlieus,test
15792,31.0,Purlieus,test
17196,51.0,Purlieus,test
18824,37.0,Purlieus,test
15376,36.0,Purlieus,test
13379,44.0,Purlieus,test
13325,47.0,Purlieus,test
18296,53.0,Purlieus,test
17281,50.0,Purlieus,test
21201,29.0,Central,test
13135,22.0,Central,test
12925,36.0,Purlieus,test
14912,19.0,Central,test
20449,52.0,Purlieus,test
16333,26.0,Central,test
19067,48.0,Purlieus,test
14893,34.0,Purlieus,test
17790,45.0,Purlieus,test
13743,51.0,Purlieus,test
19545,39.0,Purlieus,test
17293,43.0,Purlieus,test
13965,49.0,Purlieus,test
16195,30.0,Purlieus,test
18745,39.0,Purlieus,test
11526,42.0,Purlieus,test
14954,30.0,Purlieus,test
14363,46.0,Purlieus,test
13004,47.0,Purlieus,test
15678,30.0,Purlieus,test
19150,32.0,Purlieus,test
18884,41.0,Purlieus,test
20834,35.0,Purlieus,test
19206,35.0,Purlieus,test
12049,46.0,Purlieus,test
17319,32.0,Purlieus,test
16766,52.0,Purlieus,test
16921,46.0,Purlieus,test
15730,39.0,Purlieus,test
16736,44.0,Purlieus,test
14756,30.0,Purlieus,test
18415,47.0,Purlieus,test
12767,44.0,Purlieus,test
20618,49.0,Purlieus,test
14190,35.0,Purlieus,test
14966,48.0,Purlieus,test
17486,60.0,Purlieus,test
16591,40.0,Purlieus,test
19716,33.0,Purlieus,test
15764,29.0,Central,test
14254,28.0,Central,test
20214,41.0,Purlieus,test
16728,24.0,Central,test
14015,55.0,Purlieus,test
13643,37.0,Purlieus,test
11930,45.0,Purlieus,test
17381,36.0,Purlieus,test
14939,56.0,Purlieus,test
11958,31.0,Purlieus,test
16617,38.0,Purlieus,test
11363,41.0,Purlieus,test
17225,26.0,Central,test
18849,33.0,Purlieus,test
19388,40.0,Purlieus,test
14961,52.0,Purlieus,test
15880,42.0,Purlieus,test
18177,43.0,Purlieus,test
13231,27.0,Central,test
15133,48.0,Purlieus,test
18816,41.0,Purlieus,test
17513,55.0,Purlieus,test
20673,45.0,Purlieus,test
16072,24.0,Central,test
18263,34.0,Purlieus,test
19830,50.0,Purlieus,test
12794,26.0,Central,test
16204,38.0,Purlieus,test
12585,35.0,Purlieus,test
12482,24.0,Central,test
20913,40.0,Purlieus,test
15311,41.0,Purlieus,test
16007,54.0,Purlieus,test
19381,40.0,Purlieus,test
21065,24.0,Central,test
18955,32.0,Purlieus,test
20082,36.0,Purlieus,test
14663,29.0,Central,test
12553,42.0,Purlieus,test
20109,41.0,Purlieus,test
11162,47.0,Purlieus,test
20034,38.0,Purlieus,test
19608,47.0,Purlieus,test
12147,33.0,Purlieus,test
13430,33.0,Purlieus,test
14623,30.0,Purlieus,test
21125,24.0,Central,test
13074,35.0,Purlieus,test
11877,27.0,Central,test
17285,15.0,Central,test
19753,15.0,Central,test
17566,30.0,Purlieus,test
12569,39.0,Purlieus,test
20863,45.0,Purlieus,test
17227,49.0,Purlieus,test
14714,27.0,Central,test
14581,33.0,Purlieus,test
14393,20.0,Central,test
13784,41.0,Purlieus,test
11928,36.0,Purlieus,test
16748,39.0,Purlieus,test
18096,48.0,Purlieus,test
13583,53.0,Purlieus,test
20651,38.0,Purlieus,test
19729,28.0,Central,test
21046,46.0,Purlieus,test
13822,34.0,Purlieus,test
14654,44.0,Purlieus,test
18050,45.0,Purlieus,test
15981,19.0,Central,test
18286,48.0,Purlieus,test
11622,49.0,Purlieus,test
13461,30.0,Purlieus,test
20114,27.0,Central,test
19112,40.0,Purlieus,test
15951,35.0,Purlieus,test
14249,39.0,Purlieus,test
13338,30.0,Purlieus,test
12779,33.0,Purlieus,test
20581,36.0,Purlieus,test
17928,35.0,Purlieus,test
18271,40.0,Purlieus,test
17967,71.0,Suburb,test
18722,46.0,Purlieus,test
11424,50.0,Purlieus,test
18246,45.0,Purlieus,test
15478,61.0,Suburb,test
13827,38.0,Purlieus,test
17255,32.0,Purlieus,test
16381,35.0,Purlieus,test
17528,33.0,Purlieus,test
13191,41.0,Purlieus,test
18409,38.0,Purlieus,test
11466,36.0,Purlieus,test
20663,66.0,Suburb,test
17617,44.0,Purlieus,test
13850,25.0,Central,test
13446,36.0,Purlieus,test
13900,26.0,Central,test
17147,39.0,Purlieus,test
17412,47.0,Purlieus,test
20124,41.0,Purlieus,test
13364,43.0,Purlieus,test
17217,42.0,Purlieus,test
17563,50.0,Purlieus,test
15355,43.0,Purlieus,test
13865,36.0,Purlieus,test
14634,63.0,Suburb,test
15300,45.0,Purlieus,test
19935,38.0,Purlieus,test
17333,34.0,Purlieus,test
11417,39.0,Purlieus,test
15926,38.0,Purlieus,test
17910,49.0,Purlieus,test
21198,34.0,Purlieus,test
19193,33.0,Purlieus,test
16571,38.0,Purlieus,test
17002,48.0,Purlieus,test
12155,54.0,Purlieus,test
16002,49.0,Purlieus,test
19705,22.0,Central,test
16675,37.0,Purlieus,test
16658,47.0,Purlieus,test
14215,45.0,Purlieus,test
15325,27.0,Central,test
14852,44.0,Purlieus,test
11238,31.0,Purlieus,test
15930,44.0,Purlieus,test
14062,31.0,Purlieus,test
11828,57.0,Purlieus,test
16757,38.0,Purlieus,test
18225,42.0,Purlieus,test
15500,36.0,Purlieus,test
17775,38.0,Purlieus,test
13846,55.0,Purlieus,test
18444,42.0,Purlieus,test
19520,28.0,Central,test
16236,41.0,Purlieus,test
13986,36.0,Purlieus,test
12539,38.0,Purlieus,test
16151,28.0,Central,test
15019,43.0,Purlieus,test
11720,40.0,Purlieus,test
17558,28.0,Central,test
17642,38.0,Purlieus,test
20955,34.0,Purlieus,test
12552,42.0,Purlieus,test
20637,47.0,Purlieus,test
14974,35.0,Purlieus,test
19165,36.0,Purlieus,test
17139,43.0,Purlieus,test
12125,31.0,Purlieus,test
13031,43.0,Purlieus,test
14560,34.0,Purlieus,test
14387,40.0,Purlieus,test
17019,28.0,Central,test
13883,39.0,Purlieus,test
13693,38.0,Purlieus,test
16696,48.0,Purlieus,test
14668,42.0,Purlieus,test
12435,47.0,Purlieus,test
18357,38.0,Purlieus,test
16843,33.0,Purlieus,test
16440,38.0,Purlieus,test
17870,41.0,Purlieus,test
16861,47.0,Purlieus,test
11491,32.0,Purlieus,test
16881,45.0,Purlieus,test
12260,31.0,Purlieus,test
21043,33.0,Purlieus,test
15616,39.0,Purlieus,test
15293,55.0,Purlieus,test
16213,45.0,Purlieus,test
17477,44.0,Purlieus,test
15580,36.0,Purlieus,test
20968,44.0,Purlieus,test
15493,33.0,Purlieus,test
19174,46.0,Purlieus,test
15320,59.0,Purlieus,test
14673,33.0,Purlieus,test
12006,44.0,Purlieus,test
17968,42.0,Purlieus,test
12933,42.0,Purlieus,test
11396,31.0,Purlieus,test
14486,39.0,Purlieus,test
19081,51.0,Purlieus,test
20006,31.0,Purlieus,test
19897,42.0,Purlieus,test
20240,33.0,Purlieus,test
20719,47.0,Purlieus,test
14243,31.0,Purlieus,test
12115,46.0,Purlieus,test
18334,38.0,Purlieus,test
12126,39.0,Purlieus,test
15385,21.0,Central,test
20621,38.0,Purlieus,test
17919,51.0,Purlieus,test
17557,48.0,Purlieus,test
18944,41.0,Purlieus,test
19214,43.0,Purlieus,test
19619,48.0,Purlieus,test
15241,44.0,Purlieus,test
16669,34.0,Purlieus,test
11434,17.0,Central,test
11385,33.0,Purlieus,test
20281,38.0,Purlieus,test
15889,28.0,Central,test
16632,29.0,Central,test
16080,51.0,Purlieus,test
17647,53.0,Purlieus,test
14657,24.0,Central,test
15432,31.0,Purlieus,test
12447,51.0,Purlieus,test
15001,27.0,Central,test
19773,31.0,Purlieus,test
14239,45.0,Purlieus,test
11863,45.0,Purlieus,test
12677,32.0,Purlieus,test
13893,36.0,Purlieus,test
13340,25.0,Central,test
14453,38.0,Purlieus,test
17577,36.0,Purlieus,test
17651,19.0,Central,test
19541,32.0,Purlieus,test
11548,43.0,Purlieus,test
17034,35.0,Purlieus,test
20251,45.0,Purlieus,test
19615,34.0,Purlieus,test
18408,41.0,Purlieus,test
19811,33.0,Purlieus,test
19878,30.0,Purlieus,test
12761,31.0,Purlieus,test
13812,42.0,Purlieus,test
15322,48.0,Purlieus,test
12366,42.0,Purlieus,test
19984,28.0,Central,test
12763,47.0,Purlieus,test
17235,43.0,Purlieus,test
19629,28.0,Central,test
12983,48.0,Purlieus,test
15729,43.0,Purlieus,test
11472,50.0,Purlieus,test
13994,49.0,Purlieus,test
13053,41.0,Purlieus,test
16427,41.0,Purlieus,test
11170,40.0,Purlieus,test
16375,38.0,Purlieus,test
11286,31.0,Purlieus,test
11179,29.0,Central,test
12941,45.0,Purlieus,test
19280,48.0,Purlieus,test
15037,42.0,Purlieus,test
12412,17.0,Central,test
20884,42.0,Purlieus,test
12393,39.0,Purlieus,test
14488,45.0,Purlieus,test
14138,25.0,Central,test
18727,42.0,Purlieus,test
15569,26.0,Central,test
19873,50.0,Purlieus,test
17632,35.0,Purlieus,test
12704,54.0,Purlieus,test
18418,34.0,Purlieus,test
20906,37.0,Purlieus,test
18226,40.0,Purlieus,test
16355,29.0,Central,test
13968,29.0,Central,test
11137,34.0,Purlieus,test
20222,39.0,Purlieus,test
17259,44.0,Purlieus,test
21028,55.0,Purlieus,test
19503,28.0,Central,test
12495,40.0,Purlieus,test
11257,31.0,Purlieus,test
17763,46.0,Purlieus,test
13007,20.0,Central,test
17699,49.0,Purlieus,test
20874,43.0,Purlieus,test
16412,43.0,Purlieus,test
13169,49.0,Purlieus,test
16659,32.0,Purlieus,test
13346,44.0,Purlieus,test
19236,54.0,Purlieus,test
20904,45.0,Purlieus,test
12783,45.0,Purlieus,test
12082,59.0,Purlieus,test
12748,31.0,Purlieus,test
15434,26.0,Central,test
11298,43.0,Purlieus,test
17824,40.0,Purlieus,test
21008,30.0,Purlieus,test
21116,36.0,Purlieus,test
18633,23.0,Central,test
14309,50.0,Purlieus,test
15513,43.0,Purlieus,test
19482,36.0,Purlieus,test
13076,40.0,Purlieus,test
16350,17.0,Central,test
13284,46.0,Purlieus,test
15594,23.0,Central,test
15174,40.0,Purlieus,test
12902,35.0,Purlieus,test
20445,42.0,Purlieus,test
16458,39.0,Purlieus,test
14261,36.0,Purlieus,test
14480,42.0,Purlieus,test
14703,63.0,Suburb,test
13565,47.0,Purlieus,test
12659,26.0,Central,test
20600,53.0,Purlieus,test
19190,36.0,Purlieus,test
14173,62.0,Suburb,test
21207,48.0,Purlieus,test
13314,59.0,Purlieus,test
13751,60.0,Purlieus,test
19189,52.0,Purlieus,test
12514,49.0,Purlieus,test
13081,35.0,Purlieus,test
12989,45.0,Purlieus,test
14617,46.0,Purlieus,test
20235,36.0,Purlieus,test
13184,30.0,Purlieus,test
17596,50.0,Purlieus,test
16935,43.0,Purlieus,test
16001,45.0,Purlieus,test
20287,38.0,Purlieus,test
19015,39.0,Purlieus,test
15071,40.0,Purlieus,test
20590,22.0,Central,test
13851,43.0,Purlieus,test
17715,59.0,Purlieus,test
15421,40.0,Purlieus,test
12900,27.0,Central,test
17287,49.0,Purlieus,test
18194,38.0,Purlieus,test
15238,32.0,Purlieus,test
14011,33.0,Purlieus,test
15007,51.0,Purlieus,test
13550,14.0,Central,test
19517,31.0,Purlieus,test
15065,47.0,Purlieus,test
20401,69.0,Suburb,test
20915,46.0,Purlieus,test
13384,15.0,Central,test
15695,47.0,Purlieus,test
19372,37.0,Purlieus,test
16207,41.0,Purlieus,test
16978,55.0,Purlieus,test
12901,40.0,Purlieus,test
17572,65.0,Suburb,test
15260,35.0,Purlieus,test
14793,51.0,Purlieus,test
11174,47.0,Purlieus,test
16633,43.0,Purlieus,test
17802,43.0,Purlieus,test
14430,43.0,Purlieus,test
19674,41.0,Purlieus,test
17303,34.0,Purlieus,test
16407,47.0,Purlieus,test
13677,55.0,Purlieus,test
12229,33.0,Purlieus,test
13505,50.0,Purlieus,test
16289,50.0,Purlieus,test
12196,41.0,Purlieus,test
14317,43.0,Purlieus,test
16224,47.0,Purlieus,test
19519,33.0,Purlieus,test
18831,54.0,Purlieus,test
